symbol,direction,entry_time,entry_price,exit_time,exit_price,stake,multiplier,pnl,outcome,equity_after
R_100,sell,2026-06-18T08:15:00.000Z,343.31,2026-06-19T04:30:00.000Z,357.0424,20,20,-16.00,SL,984.00
R_100,buy,2026-06-24T02:00:00.000Z,359.96,2026-06-24T11:30:00.000Z,345.56525813008125,19.68,20,-15.74,SL,968.26
R_100,buy,2026-06-24T12:15:00.000Z,346.29,2026-06-24T22:30:00.000Z,332.43482447083124,19.37,20,-15.50,SL,952.76
