symbol,direction,entry_time,entry_price,exit_time,exit_price,stake,multiplier,pnl,outcome,equity_after
R_50,buy,2026-06-18T06:30:00.000Z,95.0809,2026-06-19T23:15:00.000Z,93.5596056,20,50,-16.00,SL,984.00
R_50,buy,2026-06-20T01:00:00.000Z,93.2025,2026-06-20T10:15:00.000Z,91.71163887195122,19.68,50,-15.74,SL,968.26
R_50,buy,2026-06-20T10:45:00.000Z,91.6561,2026-06-20T12:30:00.000Z,90.18922385131646,19.37,50,-15.50,SL,952.76
