symbol,direction,entry_time,entry_price,exit_time,exit_price,stake,multiplier,pnl,outcome,equity_after
JD100,sell,2026-06-18T05:30:00.000Z,193.96,2026-06-18T08:30:00.000Z,200.16672000000003,20,25,-16.00,SL,984.00
JD100,sell,2026-06-18T17:00:00.000Z,208.86,2026-06-19T12:45:00.000Z,215.54182195121953,19.68,25,-15.74,SL,968.26
JD100,sell,2026-06-19T16:45:00.000Z,210.22,2026-06-21T05:30:00.000Z,216.9487764584409,19.37,25,-15.50,SL,952.76
