symbol,direction,entry_time,entry_price,exit_time,exit_price,stake,multiplier,pnl,outcome,equity_after
R_25,sell,2026-06-22T02:45:00.000Z,2607.1,2026-06-27T09:30:00.000Z,2545.065,20,50,23.79,EOD_MARK,1023.79
